row_id,paper_id,title,year,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,notes,moderators
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::211,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,7974.0,4532.0,75.94880847308032,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Largest organic advantage among all HCs (76%).","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::212,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6354.0,4728.0,34.39086294416244,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 34% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::213,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6510.0,6868.0,-5.212580081537565,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -5% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::214,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,4001.0,4068.0,-1.6470009832841692,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -1% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x D 270', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::215,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6615.0,4764.0,38.85390428211587,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 39% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::216,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5376.0,4045.0,32.90482076637824,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 33% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::217,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5185.0,5843.0,-11.261338353585488,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -11% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::218,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,7043.0,5683.0,23.931022347351757,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 24% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AL 25', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::219,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5949.0,6047.0,-1.6206383330577148,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -1% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::220,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5163.0,6367.0,-18.9100047117952,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -19% difference. Largest conventional advantage among HCs.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 270 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::221,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6275.0,3702.0,69.50297136682873,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 69% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AL 25 x AL 30', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::222,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6632.0,6162.0,7.6273937033430705,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports 7% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AL 25 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::223,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,6201.0,6364.0,-2.561282212445003,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Paper reports -2% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AL 30 x AG 4051', 'mod_cultivar_type': 'hybrid combination', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::224,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5537.0,6202.0,-10.72234762979684,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports -11% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AL 25', 'mod_cultivar_type': 'control (open pollinated variety)', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::225,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,5007.0,5507.0,-9.079353550027236,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports -9% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'D 170', 'mod_cultivar_type': 'control (three-way hybrid)', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::226,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,8114.0,5952.0,36.32392473118279,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Most productive control in organic system. Paper reports 36% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'AG 1051', 'mod_cultivar_type': 'control (two-way hybrid)', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
organic_yield_gap::LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize::227,LucimarRodriguesdeOliveira_2011_Combining_ability_of_tropical_maize,Combining ability of tropical maize cultivars in organic and conventional production systems,2011,Grain yield,kg/ha,4645.0,4406.0,5.424421243758512,3.0,3.0,SE,668.1,,,668.1,668.1,"Organic system (cattle manure + crop residue compost, 40 m3/ha)",Conventional system (NPK 8-28-16 at 400 kg/ha + 60 kg N/ha ammonium sulfate),high,table,"Pooled SE derived from ANOVA Error MS (1,339,241, df=80) as sqrt(MSE/3). Control cultivar. Paper reports 5% difference.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'maize', 'mod_region': 'Viçosa, Minas Gerais, Brazil', 'mod_climate_zone': 'tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 1.0, 'mod_cultivar': 'BR 106', 'mod_cultivar_type': 'control', 'mod_plant_density': '55000 plants/ha', 'mod_elevation_m': 640.0}"
